title,company,location,min_salary,max_salary,currency,description,source,url,posted_date
Data Engineer (Python/Spark) Developer,TechOrbit Analytics Labs,"Hyderabad, Telangana, India",775702,1445640,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Mumbai, India",957219,1328791,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Data Engineer (Python/Spark),TechOrbit Analytics Solutions,"Pune, India",912832,1057128,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Python Data Engineer,DataFlow Labs,"Bangalore, India",1025280,1343560,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",924870,1243268,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Remote, India",945914,1705425,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Data Engineer (Python/Spark),TechOrbit Analytics,"Pune, India",929373,1050875,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Junior Data Engineer (SQL/Python),InsightWorks,"Delhi, India",503296,783226,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks Solutions,"Hyderabad, India",520430,889181,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",454941,959808,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Python Data Engineer,DataFlow Labs Technologies,"Bangalore, India",883892,1453977,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Junior Data Engineer (SQL/Python) Developer,InsightWorks,"Chennai, India",555118,744427,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Python Data Engineer,DataFlow Labs Systems,"Bangalore, India",991829,1757978,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",572730,887157,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Hyderabad, India",830557,1241542,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Junior Data Engineer (SQL/Python),InsightWorks Solutions,"Chennai, India",502430,1272261,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",549696,929316,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Python Data Engineer Developer,DataFlow Labs Pvt Ltd,"Mumbai, India",743950,1066394,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",594094,1237652,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics,"Delhi, India",953835,1539573,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Chennai, India",815721,1348595,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Python Data Engineer,DataFlow Labs,"Chennai, India",949040,1384683,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Python Data Engineer Developer,DataFlow Labs,"Delhi, India",923961,1546830,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Pune, India",490183,839723,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Python Data Engineer,DataFlow Labs,"Pune, India",855248,1017040,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Remote, India",839084,1592713,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Bengaluru, Karnataka, India",762823,1186917,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (Python/Spark) Developer,TechOrbit Analytics Technologies,"Hyderabad, Telangana, India",803501,1416129,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (Python/Spark),TechOrbit Analytics Solutions,"Delhi, India",752231,1403937,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python) Developer,InsightWorks,"Chennai, India",467795,1193179,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Chennai, India",950252,1406091,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Python Data Engineer,DataFlow Labs,"Bangalore, India",938300,1330630,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Mumbai, India",923295,1385951,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics Pvt Ltd,"Pune, India",655527,1344407,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Bangalore, India",672825,1032802,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Developer,DataFlow Labs,"Remote, India",1003602,1489613,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Junior Data Engineer (SQL/Python) Specialist,InsightWorks,"Hyderabad, India",400703,1036618,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Junior Data Engineer (SQL/Python),InsightWorks,"Delhi, India",580708,1087431,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",943176,1643081,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python) Consultant,InsightWorks,"Pune, India",466344,835166,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",872075,1517562,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Principal Junior Data Engineer (SQL/Python),InsightWorks Pvt Ltd,"Remote, India",535245,1232083,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",786868,1559764,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",772603,1453336,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python) Developer,InsightWorks,"Delhi, India",554286,687553,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python) Consultant,InsightWorks Technologies,"Bangalore, India",411687,950267,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks Labs,"Chennai, India",499134,1210301,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks,"Pune, India",538101,998644,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Python Data Engineer Developer,DataFlow Labs,"Hyderabad, India",998157,1306087,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",521335,1279942,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Data Engineer (Python/Spark),TechOrbit Analytics Systems,"Chennai, India",700889,1059563,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark) Developer,TechOrbit Analytics Systems,"Chennai, India",744270,885131,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python) Analyst,InsightWorks,"Chennai, India",538260,1298561,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs Labs,"Bengaluru, Karnataka, India",927979,1149412,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Python Data Engineer,DataFlow Labs,"Hyderabad, India",1062230,1527108,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer Specialist,DataFlow Labs,"Delhi, India",918914,1459974,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer,DataFlow Labs,"Bengaluru, Karnataka, India",1012590,1810338,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Hyderabad, Telangana, India",760455,868678,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Data Engineer (Python/Spark) Specialist,TechOrbit Analytics Labs,"Hyderabad, India",720165,843419,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Data Engineer (Python/Spark) Consultant,TechOrbit Analytics,"Pune, India",910665,1578451,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Consultant,DataFlow Labs,"Bengaluru, Karnataka, India",815190,1353980,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Junior Data Engineer (SQL/Python) Consultant,InsightWorks,"Chennai, India",518256,1070330,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",490778,1049410,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python),InsightWorks Pvt Ltd,"Bangalore, India",580056,1153687,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer Analyst,DataFlow Labs,"Bangalore, India",755453,1414318,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark) Consultant,TechOrbit Analytics Pvt Ltd,"Remote, India",725882,1321616,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Analyst,DataFlow Labs,"Pune, India",795801,1147878,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Hyderabad, Telangana, India",900270,1228147,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Hyderabad, Telangana, India",771419,1077308,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Consultant,DataFlow Labs,"Bengaluru, Karnataka, India",950698,1513070,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python) Specialist,InsightWorks,"Pune, India",514210,979371,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Mumbai, India",737969,1335209,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Junior Data Engineer (SQL/Python),InsightWorks,"Chennai, India",465478,1175966,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer Developer,DataFlow Labs Technologies,"Mumbai, India",994434,1337863,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Junior Data Engineer (SQL/Python) Developer,InsightWorks Systems,"Delhi, India",427797,750371,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python) Consultant,InsightWorks Systems,"Pune, India",500557,862441,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Python Data Engineer,DataFlow Labs,"Pune, India",791722,1003053,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Hyderabad, Telangana, India",664429,1356075,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Consultant,DataFlow Labs,"Bengaluru, Karnataka, India",1033467,1538411,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks Solutions,"Mumbai, India",401055,845684,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python) Consultant,InsightWorks,"Bangalore, India",545606,1157879,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Python Data Engineer,DataFlow Labs,"Bangalore, India",795100,1170372,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Junior Data Engineer (SQL/Python) Developer,InsightWorks Labs,"Chennai, India",499437,924843,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",837797,1492175,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Python Data Engineer,DataFlow Labs,"Bengaluru, Karnataka, India",893465,1665670,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",439824,579247,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Pune, India",945899,1726928,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",803503,1367468,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Python Data Engineer,DataFlow Labs,"Hyderabad, India",892152,1287055,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Python Data Engineer Consultant,DataFlow Labs,"Pune, India",778567,1407406,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Remote, India",688222,994368,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Mumbai, India",877191,1212029,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Delhi, India",971167,1547855,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics Technologies,"Pune, India",643483,1131380,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Mumbai, India",416871,562148,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",410831,772511,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",888375,1574074,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",504684,743977,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks Labs,"Remote, India",483782,803140,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Python Data Engineer Developer,DataFlow Labs Technologies,"Hyderabad, India",1004168,1683505,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Junior Data Engineer (SQL/Python),InsightWorks Solutions,"Chennai, India",483409,799211,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Hyderabad, Telangana, India",852603,1366260,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Python Data Engineer,DataFlow Labs Technologies,"Bangalore, India",1074689,1824622,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer,DataFlow Labs,"Pune, India",995198,1343759,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer Developer,DataFlow Labs Systems,"Hyderabad, India",1002286,1408223,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",838908,1444453,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Python Data Engineer,DataFlow Labs Labs,"Bangalore, India",1054750,1492960,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Junior Data Engineer (SQL/Python) Consultant,InsightWorks,"Hyderabad, India",579651,1148628,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Mumbai, India",939872,1150677,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Data Engineer (Python/Spark) Specialist,TechOrbit Analytics Systems,"Bangalore, India",716036,1272839,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",407183,702978,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Python Data Engineer,DataFlow Labs,"Chennai, India",948832,1373702,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Data Engineer (Python/Spark),TechOrbit Analytics,"Pune, India",955894,1331559,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks Pvt Ltd,"Bangalore, India",551464,716384,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",458241,707356,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Bengaluru, Karnataka, India",846144,1306304,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Python Data Engineer Developer,DataFlow Labs,"Bengaluru, Karnataka, India",921101,1206099,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Python Data Engineer Specialist,DataFlow Labs,"Hyderabad, India",951274,1242735,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",731936,968867,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",893225,1003991,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics Pvt Ltd,"Bangalore, India",758176,1198588,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Data Engineer (Python/Spark),TechOrbit Analytics Technologies,"Bangalore, India",671584,1433847,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks Systems,"Chennai, India",523571,650747,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Python Data Engineer,DataFlow Labs,"Bangalore, India",990949,1661770,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Junior Data Engineer (SQL/Python),InsightWorks Labs,"Mumbai, India",581594,1379052,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Delhi, India",771745,964328,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
